race_id,date,distance,weather,num_horses,horse_id,horse_name,FP,odds_win,time,last3f,weight,PP,sex_age,jockey,pop_win,horse_weight,venue,surface_type,track_condition,url_jp,target_win,sex,age,weather_Cloudy,weather_LightRain,weather_Rain,weather_Snow,weather_Sunny,weather_nan,sex_2,sex_3,sex_nan
202406020306,2024-03-02,1600.0,Cloudy,12,2021101015,Supervisor,7.0,10.1,1:36.2,36.3,57,10,3C,Y.Yoshida,5.0,458(-2),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020306/,0,3,3,True,False,False,False,False,False,False,True,False
202406020306,2024-03-02,1600.0,Cloudy,12,2021106366,Roanoke Tesoro,8.0,155.6,1:36.4,36.3,55,8,3F,T.Kowata,10.0,462(-4),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020306/,0,3,3,True,False,False,False,False,False,False,True,False
202406020306,2024-03-02,1600.0,Cloudy,12,2021103325,Karenna Otome,9.0,46.1,1:36.4,36.0,54,11,3F,T.Nagano,9.0,422(-2),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020306/,0,3,3,True,False,False,False,False,False,False,True,False
202406020306,2024-03-02,1600.0,Cloudy,12,2021105397,Aphelion,10.0,5.9,1:37.0,37.0,57,6,3C,K.Tosaki,4.0,480(+4),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020306/,0,3,3,True,False,False,False,False,False,False,True,False
202406020306,2024-03-02,1600.0,Cloudy,12,2021105937,Precious Shill,11.0,712.5,1:37.6,37.0,55,3,3F,Y.Nonaka,12.0,420(+2),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020306/,0,3,3,True,False,False,False,False,False,False,True,False
202406020306,2024-03-02,1600.0,Cloudy,12,2021102560,Scherzo,12.0,692.6,1:39.2,38.9,52,12,3F,S.Kobayashi,11.0,450(-10),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020306/,0,3,3,True,False,False,False,False,False,False,True,False
202406020607,2024-03-10,1200.0,Sunny,11,2021106440,Arararara,1.0,1.8,1:08.8,34.9,57,2,3C,Y.Tannai,1.0,448(+8),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020607/,1,3,3,False,False,False,False,True,False,False,True,False
202406020607,2024-03-10,1200.0,Sunny,11,2021103667,Quores,2.0,10.6,1:09.2,35.2,55,3,3F,T.Kowata,5.0,474(+6),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020607/,0,3,3,False,False,False,False,True,False,False,True,False
202406020607,2024-03-10,1200.0,Sunny,11,2021106666,Reigning Cat,3.0,16.4,1:09.5,35.3,56,1,3C,T.Nagano,6.0,488(+8),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020607/,0,3,3,False,False,False,False,True,False,False,True,False
202406020607,2024-03-10,1200.0,Sunny,11,2021100610,Asagiri,4.0,42.1,1:09.5,35.0,52,4,3F,S.Kobayashi,8.0,444(-4),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020607/,0,3,3,False,False,False,False,True,False,False,True,False
202406020607,2024-03-10,1200.0,Sunny,11,2021104665,Raisins Noirs,5.0,7.9,1:09.6,34.8,57,6,3C,H.Uchida,3.0,460(-14),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020607/,0,3,3,False,False,False,False,True,False,False,True,False
202406020607,2024-03-10,1200.0,Sunny,11,2021106939,Taisei Festa,6.0,8.7,1:09.7,35.2,57,8,3C,S.Ishibashi,4.0,486(-6),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020607/,0,3,3,False,False,False,False,True,False,False,True,False
202406020607,2024-03-10,1200.0,Sunny,11,2021105057,On the Venus,7.0,17.9,1:09.9,35.8,51,5,3F,H.Oehara,7.0,426(-2),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020607/,0,3,3,False,False,False,False,True,False,False,True,False
202406020607,2024-03-10,1200.0,Sunny,11,2021110001,King's Breath,8.0,4.7,1:10.2,35.8,57,9,3C,H.Kitamura,2.0,494(0),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020607/,0,3,3,False,False,False,False,True,False,False,True,False
202406020607,2024-03-10,1200.0,Sunny,11,2021100803,Vilcabamba,9.0,365.3,1:10.7,35.6,57,7,3C,M.Sugihara,11.0,488(-10),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020607/,0,3,3,False,False,False,False,True,False,False,True,False
202406020607,2024-03-10,1200.0,Sunny,11,2021101394,Mon Reve,10.0,67.9,1:10.7,35.2,55,11,3F,T.Ono,10.0,472(+4),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020607/,0,3,3,False,False,False,False,True,False,False,True,False
202406020607,2024-03-10,1200.0,Sunny,11,2021101279,Shine Venus,11.0,59.2,1:11.1,36.9,55,10,3F,K.Yokoyama,9.0,432(-4),NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020607/,0,3,3,False,False,False,False,True,False,False,True,False
202406030105,2024-03-23,1200.0,Cloudy,10,2021105485,Erika Carina,1.0,1.5,1:08.0,34.4,55,1,3F,K.Tosaki,1.0,424(+2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030105/,1,3,3,True,False,False,False,False,False,False,True,False
202406030105,2024-03-23,1200.0,Cloudy,10,2021100350,Arranger,2.0,9.0,1:08.3,34.2,57,2,3C,N.Yokoyama,3.0,462(-4),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030105/,0,3,3,True,False,False,False,False,False,False,True,False
202406030105,2024-03-23,1200.0,Cloudy,10,2021106666,Reigning Cat,3.0,32.1,1:08.3,34.7,56,4,3C,T.Nagano,8.0,490(+2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030105/,0,3,3,True,False,False,False,False,False,False,True,False
202406030105,2024-03-23,1200.0,Cloudy,10,2021103667,Quores,4.0,4.8,1:08.4,35.1,55,6,3F,T.Kowata,2.0,476(+2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030105/,0,3,3,True,False,False,False,False,False,False,True,False
202406030105,2024-03-23,1200.0,Cloudy,10,2021100356,Cool Baby,5.0,13.3,1:08.5,35.3,54,5,3F,Y.Hara,4.0,470(+6),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030105/,0,3,3,True,False,False,False,False,False,False,True,False
202406030105,2024-03-23,1200.0,Cloudy,10,2021100594,Amber Needle,6.0,15.8,1:08.7,34.7,57,10,3C,T.Yokoyama,6.0,480(+8),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030105/,0,3,3,True,False,False,False,False,False,False,True,False
202406030105,2024-03-23,1200.0,Cloudy,10,2021105668,Buster Call,7.0,14.7,1:09.0,34.6,57,3,3C,A.Tsumura,5.0,498(+2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030105/,0,3,3,True,False,False,False,False,False,False,True,False
202406030105,2024-03-23,1200.0,Cloudy,10,2021103941,Javanais,8.0,309.6,1:09.5,35.2,52,9,3F,K.Nagahama,10.0,406(-8),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030105/,0,3,3,True,False,False,False,False,False,False,True,False
202406030105,2024-03-23,1200.0,Cloudy,10,2021103710,Hermes,9.0,27.1,1:09.7,36.2,54,7,3C,S.Kobayashi,7.0,480(-4),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030105/,0,3,3,True,False,False,False,False,False,False,True,False
202406030105,2024-03-23,1200.0,Cloudy,10,2021100662,Benishia,10.0,64.6,1:09.8,34.7,55,8,3F,K.Sameshima,9.0,424(-2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030105/,0,3,3,True,False,False,False,False,False,False,True,False
202406030406,2024-03-31,1600.0,Sunny,11,2021103799,Keikei,1.0,16.9,1:33.7,34.3,57,4,3G,T.Ono,7.0,464(+4),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030406/,1,3,3,False,False,False,False,True,False,False,True,False
202406030406,2024-03-31,1600.0,Sunny,11,2021102016,Ecoro Mars,2.0,7.1,1:33.8,34.8,57,9,3C,Y.Iwata,4.0,492(-6),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030406/,0,3,3,False,False,False,False,True,False,False,True,False
202406030406,2024-03-31,1600.0,Sunny,11,2021106308,Kaito Gut,3.0,6.6,1:33.9,35.0,55,6,3F,G.Maruyama,3.0,460(-2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030406/,0,3,3,False,False,False,False,True,False,False,True,False
202406030406,2024-03-31,1600.0,Sunny,11,2021101724,Gaju Nori,4.0,26.2,1:34.2,35.1,55,7,3F,Y.Tannai,8.0,462(-4),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030406/,0,3,3,False,False,False,False,True,False,False,True,False
202406030406,2024-03-31,1600.0,Sunny,11,2021103809,Muscle Back,5.0,122.6,1:34.3,34.9,57,8,3C,Y.Shibata,9.0,452(-12),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030406/,0,3,3,False,False,False,False,True,False,False,True,False
202406030406,2024-03-31,1600.0,Sunny,11,2021101580,Meisho Yozora,6.0,3.4,1:34.3,35.5,55,2,3F,S.Ishibashi,2.0,464(+2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030406/,0,3,3,False,False,False,False,True,False,False,True,False
202406030406,2024-03-31,1600.0,Sunny,11,2021100152,Best of You,7.0,8.9,1:34.4,35.4,57,1,3C,H.Tanabe,5.0,424(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030406/,0,3,3,False,False,False,False,True,False,False,True,False
202406030406,2024-03-31,1600.0,Sunny,11,2021106395,Happy Surprise,8.0,150.5,1:34.6,34.6,54,11,3C,K.Nagahama,10.0,442(-6),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030406/,0,3,3,False,False,False,False,True,False,False,True,False
202406030406,2024-03-31,1600.0,Sunny,11,2021104137,Mieno Bravo,9.0,10.2,1:35.0,35.8,55,3,3F,K.Maruta,6.0,468(-6),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030406/,0,3,3,False,False,False,False,True,False,False,True,False
202406030406,2024-03-31,1600.0,Sunny,11,2021105905,Sesemann,10.0,2.8,1:35.0,35.8,57,5,3C,Y.Ishikawa,1.0,494(+10),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030406/,0,3,3,False,False,False,False,True,False,False,True,False
202406030406,2024-03-31,1600.0,Sunny,11,2021102367,Laser Beam,11.0,631.3,1:37.7,36.9,57,10,3C,J.Iwabe,11.0,408(-6),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030406/,0,3,3,False,False,False,False,True,False,False,True,False
202406040909,2024-09-29,1600.0,Cloudy,9,2022101250,Kurino Mei,1.0,18.4,1:35.2,34.3,55,2,2F,D.Sasaki,4.0,444(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406040909/,1,2,2,True,False,False,False,False,False,True,False,False
202406040909,2024-09-29,1600.0,Cloudy,9,2022106803,Mirada Caliente,2.0,52.2,1:35.2,34.9,55,8,2F,Y.Ishikawa,8.0,470(-4),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406040909/,0,2,2,True,False,False,False,False,False,True,False,False
202406040909,2024-09-29,1600.0,Cloudy,9,2022101906,Kyoei Bonita,3.0,34.7,1:35.2,34.5,55,4,2F,M.Matsuoka,7.0,448(+2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406040909/,0,2,2,True,False,False,False,False,False,True,False,False
202406040909,2024-09-29,1600.0,Cloudy,9,2022105985,Sena Marine,4.0,6.3,1:35.3,34.7,55,1,2F,K.Tosaki,2.0,512(+10),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406040909/,0,2,2,True,False,False,False,False,False,True,False,False
202406040909,2024-09-29,1600.0,Cloudy,9,2022105185,Embroidery,5.0,1.2,1:35.3,34.1,55,6,2F,C.Lemaire,1.0,480(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406040909/,0,2,2,True,False,False,False,False,False,True,False,False
202406040909,2024-09-29,1600.0,Cloudy,9,2022101574,O K Smile,6.0,33.9,1:35.7,35.2,55,3,2F,A.Sugawara,6.0,416(-8),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406040909/,0,2,2,True,False,False,False,False,False,True,False,False
202406040909,2024-09-29,1600.0,Cloudy,9,2022105429,Chigiri,7.0,25.3,1:36.1,35.2,55,7,2F,Y.Take,5.0,448(-8),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406040909/,0,2,2,True,False,False,False,False,False,True,False,False
202406040909,2024-09-29,1600.0,Cloudy,9,2022100216,Alma Grace,8.0,119.1,1:36.5,35.3,55,5,2F,K.Teetan,9.0,454(-2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406040909/,0,2,2,True,False,False,False,False,False,True,False,False
202406040909,2024-09-29,1600.0,Cloudy,9,2022104781,Go So Far,9.0,9.6,1:36.8,35.9,55,9,2F,T.Yokoyama,3.0,456(+6),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406040909/,0,2,2,True,False,False,False,False,False,True,False,False
202406050309,2024-12-07,1200.0,Sunny,13,2022101443,South Bank,1.0,9.0,1:07.7,34.3,55,7,2F,H.Kitamura,5.0,490(-8),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406050309/,1,2,2,False,False,False,False,True,False,True,False,False
202406050309,2024-12-07,1200.0,Sunny,13,2022103146,Kanshin,2.0,3.8,1:07.8,34.1,56,5,2C,T.Marquand,2.0,466(+4),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406050309/,0,2,2,False,False,False,False,True,False,True,False,False
202406050309,2024-12-07,1200.0,Sunny,13,2022106912,Virgil,3.0,4.0,1:07.8,34.5,56,13,2C,K.Yokoyama,3.0,454(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406050309/,0,2,2,False,False,False,False,True,False,True,False,False
202406050309,2024-12-07,1200.0,Sunny,13,2022102794,Maximum Drive,4.0,24.7,1:07.9,34.9,56,8,2C,T.Hattori,7.0,524(-2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406050309/,0,2,2,False,False,False,False,True,False,True,False,False
202406050309,2024-12-07,1200.0,Sunny,13,2022103066,Rapier,5.0,3.0,1:07.9,35.0,56,11,2C,K.Tosaki,1.0,484(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406050309/,0,2,2,False,False,False,False,True,False,True,False,False
202406050309,2024-12-07,1200.0,Sunny,13,2022100737,Seiun Big Bang,6.0,8.1,1:08.4,34.2,56,4,2C,A.Sugawara,4.0,436(+2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406050309/,0,2,2,False,False,False,False,True,False,True,False,False
202406050309,2024-12-07,1200.0,Sunny,13,2022103478,Arion Smile,7.0,369.1,1:08.5,34.5,56,2,2C,T.Kowata,13.0,442(-8),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406050309/,0,2,2,False,False,False,False,True,False,True,False,False
202406050309,2024-12-07,1200.0,Sunny,13,2022106999,Nishinocoupdecoeur,8.0,9.0,1:08.9,35.3,55,6,2F,M.Muto,6.0,444(+6),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406050309/,0,2,2,False,False,False,False,True,False,True,False,False
202406050309,2024-12-07,1200.0,Sunny,13,2022104533,Cheongug,9.0,277.1,1:08.9,34.2,56,12,2C,S.Kobayashi,11.0,468(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406050309/,0,2,2,False,False,False,False,True,False,True,False,False
202406050309,2024-12-07,1200.0,Sunny,13,2022102621,Rikea Con Panna,10.0,219.1,1:09.0,34.9,56,9,2C,K.Kikuzawa,10.0,462(-2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406050309/,0,2,2,False,False,False,False,True,False,True,False,False
202406050309,2024-12-07,1200.0,Sunny,13,2022106677,Kaga Babel,11.0,89.2,1:09.3,34.8,56,10,2C,Y.Ishikawa,8.0,524(+10),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406050309/,0,2,2,False,False,False,False,True,False,True,False,False
202406050309,2024-12-07,1200.0,Sunny,13,2022106190,Rhein Pasion,12.0,218.9,1:09.3,35.6,55,1,2F,A.Tsumura,9.0,398(-2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406050309/,0,2,2,False,False,False,False,True,False,True,False,False
202406050309,2024-12-07,1200.0,Sunny,13,2022106051,Fabienne,13.0,293.9,1:09.5,34.2,55,3,2F,M.Michel,12.0,432(-5),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406050309/,0,2,2,False,False,False,False,True,False,True,False,False
202406050509,2024-12-14,1600.0,Sunny,13,2022105143,Denkmal,1.0,1.4,1:32.4,35.1,56,3,2C,C.Lemaire,1.0,548(+4),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406050509/,1,2,2,False,False,False,False,True,False,True,False,False
202406050509,2024-12-14,1600.0,Sunny,13,2022104697,Immigrant Song,2.0,4.3,1:32.5,34.6,56,10,2C,T.Marquand,2.0,490(+10),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406050509/,0,2,2,False,False,False,False,True,False,True,False,False
202406050509,2024-12-14,1600.0,Sunny,13,2022101388,Best Scene,3.0,15.4,1:32.8,35.0,56,5,2C,K.Tosaki,4.0,464(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406050509/,0,2,2,False,False,False,False,True,False,True,False,False
202406050509,2024-12-14,1600.0,Sunny,13,2022105246,Tiratore,4.0,12.9,1:33.0,35.5,55,8,2F,T.Kowata,3.0,486(+2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406050509/,0,2,2,False,False,False,False,True,False,True,False,False
202406050509,2024-12-14,1600.0,Sunny,13,2022105190,Blooming Rose,6.0,33.8,1:33.5,35.9,55,2,2F,C.Demuro,8.0,448(-8),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406050509/,0,2,2,False,False,False,False,True,False,True,False,False
202406050509,2024-12-14,1600.0,Sunny,13,2022100757,Inoki,8.0,65.4,1:33.9,36.5,56,7,2C,Y.Tannai,9.0,484(+4),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406050509/,0,2,2,False,False,False,False,True,False,True,False,False
202406050509,2024-12-14,1600.0,Sunny,13,2022106772,Vaselina,9.0,266.3,1:33.9,35.7,56,12,2C,Y.Nonaka,11.0,454(+16),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406050509/,0,2,2,False,False,False,False,True,False,True,False,False
202406050509,2024-12-14,1600.0,Sunny,13,2022101848,Night Dancer,11.0,272.7,1:34.4,35.8,56,9,2C,T.Ono,12.0,452(+2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406050509/,0,2,2,False,False,False,False,True,False,True,False,False
202406050509,2024-12-14,1600.0,Sunny,13,2022104097,Atarashii Kadodeni,12.0,386.4,1:34.7,36.5,56,13,2C,Y.Hara,13.0,498(+7),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406050509/,0,2,2,False,False,False,False,True,False,True,False,False
202406050509,2024-12-14,1600.0,Sunny,13,2022103416,Seul et Patriote,13.0,265.3,1:35.6,37.8,56,1,2C,R.Yokoyama,10.0,404(+4),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406050509/,0,2,2,False,False,False,False,True,False,True,False,False
202407010409,2024-03-17,1600.0,Cloudy,10,2021104153,Epoch Venus,1.0,3.3,1:34.7,34.1,55,10,3F,K.Matsuyama,1.0,440(+4),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407010409/,1,3,3,True,False,False,False,False,False,False,True,False
202407010409,2024-03-17,1600.0,Cloudy,10,2021103449,Moani,2.0,16.5,1:34.7,34.5,55,2,3F,M.Nagashima,6.0,454(-2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407010409/,0,3,3,True,False,False,False,False,False,False,True,False
202407010409,2024-03-17,1600.0,Cloudy,10,2021106548,Tagano Dude,3.0,4.5,1:34.9,34.1,57,3,3C,Y.Furukawa,3.0,482(-2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407010409/,0,3,3,True,False,False,False,False,False,False,True,False
202407010409,2024-03-17,1600.0,Cloudy,10,2021103303,Dreaming Up,4.0,9.1,1:34.9,33.6,57,7,3C,Y.Fujioka,5.0,458(-2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407010409/,0,3,3,True,False,False,False,False,False,False,True,False
202407010409,2024-03-17,1600.0,Cloudy,10,2021105454,Buena Onda,5.0,3.4,1:35.1,34.3,57,5,3C,H.Yoshida,2.0,454(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407010409/,0,3,3,True,False,False,False,False,False,False,True,False
202407010409,2024-03-17,1600.0,Cloudy,10,2021104554,Limerick,6.0,61.4,1:35.1,33.9,57,6,3C,A.Saito,9.0,456(-8),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407010409/,0,3,3,True,False,False,False,False,False,False,True,False
202407010409,2024-03-17,1600.0,Cloudy,10,2021105868,Barquentine,7.0,22.6,1:35.6,34.5,57,1,3C,A.Tomita,7.0,476(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407010409/,0,3,3,True,False,False,False,False,False,False,True,False
202407010409,2024-03-17,1600.0,Cloudy,10,2021105540,Saronikos,8.0,5.3,1:35.7,34.8,55,4,3F,K.Sameshima,4.0,440(-4),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407010409/,0,3,3,True,False,False,False,False,False,False,True,False
202407010409,2024-03-17,1600.0,Cloudy,10,2021103125,Copano Antonio,9.0,241.7,1:35.8,34.7,57,8,3C,K.Fujioka,10.0,476(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407010409/,0,3,3,True,False,False,False,False,False,False,True,False
202407010409,2024-03-17,1600.0,Cloudy,10,2021107369,Give It a Go,10.0,52.0,1:36.3,35.3,55,9,3F,G.Maruyama,8.0,452(-6),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407010409/,0,3,3,True,False,False,False,False,False,False,True,False
202407040209,2024-12-01,1600.0,Sunny,7,2022104896,Kalamatianos,1.0,4.5,1:35.1,34.2,56,4,2C,Y.Kawada,2.0,462(+4),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407040209/,1,2,2,False,False,False,False,True,False,True,False,False
202407040209,2024-12-01,1600.0,Sunny,7,2022104734,Worth,2.0,5.5,1:35.1,34.4,56,2,2C,K.Matsuyama,4.0,492(+4),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407040209/,0,2,2,False,False,False,False,True,False,True,False,False
202407040209,2024-12-01,1600.0,Sunny,7,2022105431,Navel Orange,3.0,13.2,1:35.5,34.9,55,1,2F,R.Sakai,6.0,464(+8),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407040209/,0,2,2,False,False,False,False,True,False,True,False,False
202407040209,2024-12-01,1600.0,Sunny,7,2022104942,Silver Rain,4.0,2.2,1:35.6,34.5,56,5,2C,C.Lemaire,1.0,470(-2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407040209/,0,2,2,False,False,False,False,True,False,True,False,False
202407040209,2024-12-01,1600.0,Sunny,7,2022101562,Daishin Ra,5.0,7.8,1:35.7,34.9,56,3,2C,M.Iwata,5.0,504(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407040209/,0,2,2,False,False,False,False,True,False,True,False,False
202407040209,2024-12-01,1600.0,Sunny,7,2022102148,Sound Bach,6.0,138.2,1:36.6,35.4,56,6,2C,H.Kitamura,7.0,488(+10),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407040209/,0,2,2,False,False,False,False,True,False,True,False,False
202407040209,2024-12-01,1600.0,Sunny,7,2022105027,Prokleia,7.0,4.9,1:36.6,35.6,55,7,2F,C.Demuro,3.0,454(-8),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407040209/,0,2,2,False,False,False,False,True,False,True,False,False
202407040309,2024-12-07,1400.0,Cloudy,12,2022102887,Namura Clara,2.0,3.8,1:21.9,35.6,55,4,2F,A.Nishimura,2.0,472(-6),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407040309/,0,2,2,True,False,False,False,False,False,True,False,False
202407040309,2024-12-07,1400.0,Cloudy,12,2022101765,Piko Rose,3.0,11.9,1:22.1,35.7,55,2,2F,H.Tanabe,5.0,434(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407040309/,0,2,2,True,False,False,False,False,False,True,False,False
202407040309,2024-12-07,1400.0,Cloudy,12,2022104885,Theresa,4.0,2.9,1:22.1,35.9,55,1,2F,K.Matsuyama,1.0,424(-4),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407040309/,0,2,2,True,False,False,False,False,False,True,False,False
202407040309,2024-12-07,1400.0,Cloudy,12,2022104748,Will Survive,5.0,16.8,1:22.2,35.6,55,12,2F,T.Danno,8.0,430(-6),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407040309/,0,2,2,True,False,False,False,False,False,True,False,False
202407040309,2024-12-07,1400.0,Cloudy,12,2022101906,Kyoei Bonita,6.0,17.4,1:22.4,36.0,55,11,2F,M.Sakai,9.0,444(-2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407040309/,0,2,2,True,False,False,False,False,False,True,False,False
202407040309,2024-12-07,1400.0,Cloudy,12,2022100403,Water Gerbera,7.0,7.8,1:22.6,35.9,55,3,2F,K.Nishizuka,3.0,446(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407040309/,0,2,2,True,False,False,False,False,False,True,False,False
202407040309,2024-12-07,1400.0,Cloudy,12,2022110077,Irifi,8.0,10.4,1:22.9,36.4,55,5,2F,K.Sameshima,4.0,418(-6),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407040309/,0,2,2,True,False,False,False,False,False,True,False,False
202407040309,2024-12-07,1400.0,Cloudy,12,2022101557,Aster Ruhuna,9.0,42.9,1:23.3,37.4,55,7,2F,Y.Shibata,11.0,440(0),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407040309/,0,2,2,True,False,False,False,False,False,True,False,False
202407040309,2024-12-07,1400.0,Cloudy,12,2022104900,Kuroyuki,10.0,12.4,1:23.5,37.1,55,6,2F,R.Takasugi,6.0,422(-10),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407040309/,0,2,2,True,False,False,False,False,False,True,False,False
202407040309,2024-12-07,1400.0,Cloudy,12,2022106637,Lavendel,11.0,37.8,1:23.8,37.8,55,10,2F,M.Iwata,10.0,424(+2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407040309/,0,2,2,True,False,False,False,False,False,True,False,False
202407040309,2024-12-07,1400.0,Cloudy,12,2022101202,Sun Niagara,12.0,43.4,1:23.9,37.7,55,8,2F,H.Matsumoto,12.0,480(-8),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407040309/,0,2,2,True,False,False,False,False,False,True,False,False
202408010106,2024-01-06,1200.0,Cloudy,10,2021107058,Puro Magic,1.0,1.3,1:08.8,34.1,55,2,3F,R.Sakai,1.0,444(-2),NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202408010106/,1,3,3,True,False,False,False,False,False,False,True,False
